113.125.140.19 - - [22/Jan/2023:02:27:51 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
128.199.194.7 - - [22/Jan/2023:02:34:10 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:10 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:12 +0300] "GET //wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:13 +0300] "GET //xmlrpc.php?rsd HTTP/1.1" 499 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:13 +0300] "GET / HTTP/1.0" 200 102266 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:14 +0300] "GET //blog/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:15 +0300] "GET //web/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:15 +0300] "GET //wordpress/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:15 +0300] "GET //website/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:15 +0300] "GET //wp/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:16 +0300] "GET //news/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:16 +0300] "GET //2020/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:16 +0300] "GET //2019/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:16 +0300] "GET //shop/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:16 +0300] "GET //wp1/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:17 +0300] "GET //test/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:17 +0300] "GET //wp2/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:17 +0300] "GET //site/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:17 +0300] "GET //cms/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:18 +0300] "GET //sito/wp-includes/wlwmanifest.xml HTTP/1.0" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4240.193 Safari/537.36"
128.199.194.7 - - [22/Jan/2023:02:34:18 +0300] "" 400 0 "-" "-"
205.185.116.89 - - [22/Jan/2023:03:32:19 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
37.140.192.192 - - [22/Jan/2023:03:32:22 +0300] "GET /bitrix/admin/site_checker.php?test_type=socket_test&unique_id=4145aea7c6a46d59ab1843af04ea2ef6 HTTP/1.0" 200 7 "-" "-"
209.141.36.112 - - [22/Jan/2023:03:32:22 +0300] "GET / HTTP/1.0" 200 102274 "http://www.malovichko.space" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36"
209.141.33.65 - - [22/Jan/2023:03:32:26 +0300] "GET / HTTP/1.1" 301 173 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.36.112 - - [22/Jan/2023:03:32:29 +0300] "GET / HTTP/1.0" 200 102274 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.121.69 - - [22/Jan/2023:03:32:31 +0300] "GET /bitrix/js/pull/protobuf/model.min.js?167432430814190 HTTP/1.1" 200 1770 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
209.141.36.231 - - [22/Jan/2023:03:32:31 +0300] "GET /bitrix/js/pull/client/pull.client.min.js?167432430844687 HTTP/1.1" 200 10978 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.116.89 - - [22/Jan/2023:03:32:32 +0300] "GET /bitrix/js/main/core/core.min.js?1674324287216224 HTTP/1.1" 200 63029 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
205.185.122.184 - - [22/Jan/2023:03:32:32 +0300] "GET /bitrix/js/rest/client/rest.client.min.js?16743243099240 HTTP/1.1" 200 3244 "https://www.malovichko.space/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_0_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
